,Region,ScoreType,BestSource,SourcesSet,Value,IsBest,NbFolds
166,Portuguesa,OOS,Colombia & GT,Colombia & GT by State,-0.07288777069358665,False,48
167,Portuguesa,InSample,Colombia & GT,Colombia & GT by State,0.4389769864050835,False,48
168,Sucre,OOS,Colombia & GT,Colombia & GT by State,-2.7695647405994883,False,48
169,Sucre,InSample,Colombia & GT,Colombia & GT by State,0.5664814849634312,False,48
170,Tachira,OOS,Colombia & GT,Colombia & GT by State,-0.19342374063702472,False,48
171,Tachira,InSample,Colombia & GT,Colombia & GT by State,0.7947164816412431,False,48
172,Total,OOS,Colombia & GT,Colombia & GT by State,0.2676747883991084,False,48
173,Total,InSample,Colombia & GT,Colombia & GT by State,0.787022621818595,False,48
174,Trujillo,OOS,Colombia & GT,Colombia & GT by State,0.02260566210340676,False,48
175,Trujillo,InSample,Colombia & GT,Colombia & GT by State,0.5735957352867678,False,48
176,Amazonas,OOS,Colombia & GT,Colombia & GT by Symptom,0.2467866037915097,False,48
177,Amazonas,InSample,Colombia & GT,Colombia & GT by Symptom,0.4143412851969934,False,48
178,Anzoategui,OOS,Colombia & GT,Colombia & GT by Symptom,-1.3153223006963508,False,48
179,Anzoategui,InSample,Colombia & GT,Colombia & GT by Symptom,0.44947909244274586,False,48
180,Apure,OOS,Colombia & GT,Colombia & GT by Symptom,-0.1057182833762924,False,48
181,Apure,InSample,Colombia & GT,Colombia & GT by Symptom,0.3489113312035096,False,48
182,Aragua,OOS,Colombia & GT,Colombia & GT by Symptom,-0.4835906195786857,False,48
183,Aragua,InSample,Colombia & GT,Colombia & GT by Symptom,0.6123084842855303,False,48
184,Barinas,OOS,Colombia & GT,Colombia & GT by Symptom,-3.152810423502993,False,48
185,Barinas,InSample,Colombia & GT,Colombia & GT by Symptom,0.4130855321821335,False,48
186,Bolivar,OOS,Colombia & GT,Colombia & GT by Symptom,0.004924035874660393,False,48
187,Bolivar,InSample,Colombia & GT,Colombia & GT by Symptom,0.18681404091947212,False,48
188,Carabobo,OOS,Colombia & GT,Colombia & GT by Symptom,-0.3580600268191385,False,48
189,Carabobo,InSample,Colombia & GT,Colombia & GT by Symptom,0.5489618237290466,False,48
190,Cojedes,OOS,Colombia & GT,Colombia & GT by Symptom,0.21526168363413056,False,48
191,Cojedes,InSample,Colombia & GT,Colombia & GT by Symptom,0.44196451433175,False,48
192,Delta Amacuro,OOS,Colombia & GT,Colombia & GT by Symptom,0.15379786800356932,False,48
193,Delta Amacuro,InSample,Colombia & GT,Colombia & GT by Symptom,0.41705651531796695,False,48
194,Distrito Federal,OOS,Colombia & GT,Colombia & GT by Symptom,0.10007005572223128,False,48
195,Distrito Federal,InSample,Colombia & GT,Colombia & GT by Symptom,0.7013357104398951,False,48
196,Falcon,OOS,Colombia & GT,Colombia & GT by Symptom,-5.631875077398361,False,48
197,Falcon,InSample,Colombia & GT,Colombia & GT by Symptom,0.2642577784350856,False,48
198,Guarico,OOS,Colombia & GT,Colombia & GT by Symptom,-0.07499255349710278,False,48
199,Guarico,InSample,Colombia & GT,Colombia & GT by Symptom,0.4361192664001447,False,48
200,Lara,OOS,Colombia & GT,Colombia & GT by Symptom,0.13457919029978493,False,48
201,Lara,InSample,Colombia & GT,Colombia & GT by Symptom,0.6466394937040956,False,48
202,Merida,OOS,Colombia & GT,Colombia & GT by Symptom,-0.05535554508364626,False,48
203,Merida,InSample,Colombia & GT,Colombia & GT by Symptom,0.7313506547580737,False,48
204,Miranda,OOS,Colombia & GT,Colombia & GT by Symptom,-0.8868821013200159,False,48
205,Miranda,InSample,Colombia & GT,Colombia & GT by Symptom,0.6858335689768063,False,48
206,Monagas,OOS,Colombia & GT,Colombia & GT by Symptom,-0.8681564442030789,False,48
207,Monagas,InSample,Colombia & GT,Colombia & GT by Symptom,0.5147800616942675,False,48
208,Nueva Esparta,OOS,Colombia & GT,Colombia & GT by Symptom,-0.5277595152511168,False,48
209,Nueva Esparta,InSample,Colombia & GT,Colombia & GT by Symptom,0.4188497988480989,False,48
210,Portuguesa,OOS,Colombia & GT,Colombia & GT by Symptom,-0.4137168172175232,False,48
211,Portuguesa,InSample,Colombia & GT,Colombia & GT by Symptom,0.39037126879452144,False,48
212,Sucre,OOS,Colombia & GT,Colombia & GT by Symptom,-2.4731616292110323,False,48
213,Sucre,InSample,Colombia & GT,Colombia & GT by Symptom,0.4814317597851925,False,48
214,Tachira,OOS,Colombia & GT,Colombia & GT by Symptom,0.009371164994649515,False,48
215,Tachira,InSample,Colombia & GT,Colombia & GT by Symptom,0.7438700748754766,False,48
216,Total,OOS,Colombia & GT,Colombia & GT by Symptom,0.1017717056851607,False,48
217,Total,InSample,Colombia & GT,Colombia & GT by Symptom,0.6984619652391041,False,48
218,Trujillo,OOS,Colombia & GT,Colombia & GT by Symptom,-0.08317201183173495,False,48
219,Trujillo,InSample,Colombia & GT,Colombia & GT by Symptom,0.518320182189835,False,48
220,Amazonas,OOS,Colombia & GT,Dengue GT CO,-1.0442603264353676,False,48
221,Amazonas,InSample,Colombia & GT,Dengue GT CO,0.3034087282957065,False,48
222,Anzoategui,OOS,Colombia & GT,Dengue GT CO,-25.26470864508301,False,48
223,Anzoategui,InSample,Colombia & GT,Dengue GT CO,0.5101499273130207,False,48
224,Apure,OOS,Colombia & GT,Dengue GT CO,-4.4371988589434554,False,48
225,Apure,InSample,Colombia & GT,Dengue GT CO,0.3922237197463868,False,48
226,Aragua,OOS,Colombia & GT,Dengue GT CO,-5.341775756235085,False,48
227,Aragua,InSample,Colombia & GT,Dengue GT CO,0.1831302481420813,False,48
228,Barinas,OOS,Colombia & GT,Dengue GT CO,-0.2445714386108117,False,48
229,Barinas,InSample,Colombia & GT,Dengue GT CO,0.2046969915089235,False,48
230,Bolivar,OOS,Colombia & GT,Dengue GT CO,-0.03958727889841352,False,48
231,Bolivar,InSample,Colombia & GT,Dengue GT CO,0.1620047172816036,False,48
232,Carabobo,OOS,Colombia & GT,Dengue GT CO,-3.2971054229258137,False,48
233,Carabobo,InSample,Colombia & GT,Dengue GT CO,0.5053357289648184,False,48
234,Cojedes,OOS,Colombia & GT,Dengue GT CO,-3.3920869881151265,False,48
235,Cojedes,InSample,Colombia & GT,Dengue GT CO,0.23100384311457745,False,48
236,Delta Amacuro,OOS,Colombia & GT,Dengue GT CO,-0.06539497227263702,False,48
237,Delta Amacuro,InSample,Colombia & GT,Dengue GT CO,0.2527707120431155,False,48
238,Distrito Federal,OOS,Colombia & GT,Dengue GT CO,-0.3142816697243493,False,48
239,Distrito Federal,InSample,Colombia & GT,Dengue GT CO,0.4730864338700605,False,48
240,Falcon,OOS,Colombia & GT,Dengue GT CO,-4.256363963201789,False,48
241,Falcon,InSample,Colombia & GT,Dengue GT CO,0.2358977467437584,False,48
242,Guarico,OOS,Colombia & GT,Dengue GT CO,-5.185976620334404,False,48
243,Guarico,InSample,Colombia & GT,Dengue GT CO,0.3653167961942101,False,48
244,Lara,OOS,Colombia & GT,Dengue GT CO,-2.752711388577539,False,48
245,Lara,InSample,Colombia & GT,Dengue GT CO,0.3328501862268424,False,48
246,Merida,OOS,Colombia & GT,Dengue GT CO,-5.443567050931934,False,48
247,Merida,InSample,Colombia & GT,Dengue GT CO,0.5115158641845063,False,48
248,Miranda,OOS,Colombia & GT,Dengue GT CO,-2.7079318683661384,False,48
249,Miranda,InSample,Colombia & GT,Dengue GT CO,0.4821892255038685,False,48
250,Monagas,OOS,Colombia & GT,Dengue GT CO,-0.4484846224950283,False,48
