year/week,AMAZONAS-CO,ANTIOQUIA-CO,ARAUCA-CO,ATLÁNTICO-CO,BOGOTÁ-CO,BOLÍVAR-CO,BOYACÁ-CO,CALDAS-CO,CAQUETÁ-CO,CASANARE-CO,CAUCA-CO,CESAR-CO,CHOCÓ-CO,CÓRDOBA-CO,CUNDINAMARCA-CO,GUAINÍA-CO,GUAVIARE-CO,HUILA-CO,LAGUAJIRA-CO,MAGDALENA-CO,META-CO,NARIÑO-CO,NORSANTANDER-CO,PUTUMAYO-CO,QUINDIO-CO,RISARALDA-CO,SANANDRÉS-CO,SANTANDER-CO,SUCRE-CO,TOLIMA-CO,VALLE-CO,VAUPÉS-CO,VICHADA-CO,Denge-VE-GT,DolorCabeza-VE-GT,DolorGarganta-VE-GT,DoloresArticulares-VE-GT,DoloresMusculares-VE-GT,Fiebre-VE-GT,Nausea-VE-GT,Vomito-VE-GT,Dengue-CO-GT,DolorCabeza-CO-GT,DolorGarganta-CO-GT,DolorMuscular-CO-GT,DolorOjos-CO-GT,Fiebre-CO-GT,Nausea-CO-GT,Vomito-CO-GT
5/5/2013,5,79,26,116,1,93,24,14,13,31,7,24,3,38,49,0,5,75,34,48,92,5,86,14,11,5,1,154,40,66,286,0,6,24.8984892,15.80464697,8.519125845,1.877534589,1.541853421,26.643562,25.24168277,68.81465198,151.5841765,99.44748369,39.10139218,3.755072384,0,126.099858,4.925822972,109.2988646
5/12/2013,6,90,25,105,2,83,14,20,22,31,5,36,3,37,56,2,8,49,48,58,86,12,61,15,19,6,1,145,51,82,274,0,4,24.60746392,15.59019066,8.36583898,1.876237094,1.530604001,27.86840084,22.25563723,61.14257197,141.8898627,97.0168694,35.43292387,3.756102769,0,130.7923154,4.913122476,107.437316
5/19/2013,6,71,25,125,1,93,21,16,17,39,5,31,6,44,60,1,6,69,36,53,95,12,101,11,15,8,2,159,64,88,310,0,2,24.43865878,15.01992665,8.300020018,1.871562439,1.680472308,28.62301399,20.29324824,56.17623624,134.8803557,99.58563165,33.46291317,3.765919059,0,134.4835609,4.95568835,105.303937
5/26/2013,4,93,24,125,4,86,13,13,22,31,12,23,4,43,75,1,2,65,43,42,78,12,74,20,13,6,2,132,40,80,327,0,4,24.39317096,14.08785726,8.322041968,1.863510624,1.992126776,28.85866906,20.42164812,55.35957898,130.5858181,107.1811851,33.21023669,3.784521254,0,137.1805005,5.000015137,103.7702842
6/2/2013,0,90,19,114,6,90,12,19,18,38,9,32,2,31,49,2,4,68,43,58,90,9,77,16,13,3,1,125,38,70,303,0,5,24.65826771,12.77015405,8.431904831,1.85208165,2.463595922,28.57656967,22.21082116,54.97551024,128.9956594,119.7520591,34.66258099,3.811909353,0,139.0070934,5.046102839,101.1903345
6/9/2013,2,93,28,131,3,96,18,15,9,31,9,31,5,43,46,0,4,60,43,46,73,3,80,14,15,10,3,132,47,83,293,0,7,24.87506761,11.85594751,8.629608607,1.837275516,2.92311442,28.24711713,24.85182378,55.03962152,129.1871692,132.8138834,36.76050624,3.848083357,0,140.0028633,5.093951452,98.78641402
6/16/2013,3,80,19,125,5,101,24,11,15,25,12,35,2,29,47,2,3,62,43,58,68,7,89,11,15,6,2,133,31,86,290,0,4,24.74772011,12.73555649,8.915153296,1.819092222,3.068059856,28.70193219,27.10896689,55.57938251,129.5346833,138.4659309,37.69287339,3.939288709,0,140.5687344,5.143560979,98.72876642
6/23/2013,3,69,22,116,3,72,12,8,10,30,13,24,1,28,52,0,6,43,40,44,76,10,84,14,13,8,0,140,52,81,285,0,6,24.2509803,15.55252725,9.288538898,1.797531769,2.867627832,30.02131493,28.8564678,57.15826715,129.9947864,135.9039745,37.08827781,4.048128082,0,140.739651,5.19493142,101.2383041
6/30/2013,5,93,25,124,0,72,19,18,17,38,9,45,0,50,51,1,5,83,27,49,109,13,95,14,15,7,2,138,50,82,307,0,5,35.54354388,20.21887708,11.24341579,0.8988985072,3.364215792,45.42643645,26.76243837,61.63928892,133.5385155,125.3466103,30.48032109,4.836637661,0,148.31512,7.024963879,110.2868661
7/7/2013,1,117,18,132,2,119,16,15,18,28,7,32,3,49,48,0,3,49,41,44,81,7,93,14,10,19,1,133,54,84,312,0,6,16.87925343,26.68470005,10.17775216,2.604364515,0.4716193207,24.93503711,35.44557017,63.64048125,130.7067575,109.1503883,36.76854772,3.642692957,0,134.5497914,6.480234282,110.3120031
7/14/2013,3,79,28,116,6,97,17,24,28,40,4,36,2,43,61,0,7,62,34,53,72,13,84,19,12,8,1,159,54,85,325,0,5,21.19299763,29.91619903,10.85302717,1.617313829,0.7777645476,36.31930057,30.89476652,62.43214702,131.3385847,95.62132727,29.46537522,4.270873112,0,137.7446628,5.348575136,115.6528127
7/21/2013,3,60,38,109,0,85,7,12,12,27,4,36,3,43,56,1,12,52,48,49,88,6,83,13,14,5,1,145,52,75,256,0,3,20.3407513,30.41945845,11.43598096,1.418918528,0.1964470569,35.96294322,30.35281155,63.3532992,132.0354766,88.81006166,28.01151508,4.312891273,0,134.1871524,6.904551573,113.8301496
7/28/2013,3,67,17,110,1,81,9,13,15,26,4,30,3,25,43,1,6,53,45,41,67,11,96,14,12,6,1,126,52,66,219,0,8,19.75805442,27.79157851,12.03587795,1.135482962,0,33.86970301,29.17577083,63.90219375,132.9026002,88.10407135,27.58221673,4.332594503,0,129.1870347,10.44058816,107.2742009
8/4/2013,5,73,21,105,1,51,14,8,16,19,6,33,3,32,34,1,7,39,31,44,64,7,76,11,13,7,1,130,41,63,236,0,3,19.3434034,22.19081954,12.65271811,0.7822002109,0,30.14320387,27.39674831,64.11914951,133.9345989,93.23230572,28.14986168,4.329982803,0,123.0223064,15.12138214,96.29130409
8/11/2013,8,68,17,82,1,70,13,14,11,24,6,20,2,30,35,0,4,38,40,35,58,7,61,13,7,8,2,104,49,57,204,0,4,19.09679821,16.33697484,13.28650146,0.6142665069,0,26.36452866,25.57178653,64.68139617,135.0414958,99.77199856,29.27014285,4.305056173,0,117.7439925,19.09939575,86.02697494
8/18/2013,2,77,12,92,6,78,6,18,13,32,4,24,1,34,42,0,4,42,32,37,57,8,71,10,15,4,1,109,51,68,210,0,6,19.01823887,12.47056859,13.937228,0.843435376,0,24.18815469,24.1622715,66.19274606,136.238698,104.0696066,30.6184379,4.257814612,0,115.170771,20.61319344,80.75079472
8/25/2013,1,61,18,81,2,54,10,11,13,20,7,24,3,22,41,0,7,36,31,41,60,5,65,16,9,3,1,105,42,50,182,0,1,19.10772537,10.60170089,14.60489773,1.476116398,0,23.23190712,23.18216894,68.68611035,137.49686,106.0143184,32.12331575,4.229868387,0.02377994954,115.3069525,19.61719938,80.60406207
9/1/2013,0,61,18,113,1,58,13,12,15,18,3,28,3,24,35,1,6,40,35,33,70,7,71,5,11,10,0,115,31,51,171,0,3,19.36525772,10.72913406,15.28951063,2.511834592,0,23.12519939,22.64358375,72.0788457,138.7797774,105.6072597,33.78398582,4.202195504,0.6018936018,118.1522484,16.14000624,85.61500823
9/8/2013,2,59,21,108,0,68,13,4,14,24,2,29,2,35,28,0,6,45,46,33,70,5,78,9,15,8,1,133,43,46,200,2,5,19.79083591,12.22412815,15.99106672,3.709299282,0.3718101411,23.61465379,22.55793006,75.35293866,139.8734386,103.4203742,35.1988379,4.162148808,0.7381118978,123.560039,11.05309286,94.03798255
9/15/2013,2,64,22,101,2,88,11,11,15,24,5,21,3,15,35,0,10,47,45,39,65,9,70,5,18,6,0,119,51,69,192,0,5,20.38445995,13.4368596,16.70956599,4.43535994,0.5992145466,24.19523932,22.85477434,75.83725869,140.2162744,101.0287564,35.31404041,4.109728299,0.6670045095,131.1455918,6.676874203,101.3698662
9/22/2013,3,63,24,107,0,77,9,16,17,30,2,26,3,31,35,0,6,40,38,57,57,8,82,14,8,7,2,123,44,55,204,0,2,21.14612983,14.58474782,17.44500846,4.587420532,0.604642246,24.91723973,23.52973021,73.09898497,139.7172877,98.93765989,33.95882995,4.044933977,0.3614492388,140.8465646,5.39725681,106.8809714
9/29/2013,6,84,21,129,0,74,16,12,8,23,3,35,2,28,36,0,4,55,34,32,69,8,90,9,8,6,3,111,44,65,203,0,2,22.07584555,16.15908037,18.19739411,4.165481056,0.3880932392,26.11678493,24.58279768,67.13811751,138.3764786,97.01906605,31.13320651,3.967765842,0,154.5748636,5.359796893,110.5712983
10/6/2013,4,78,24,97,1,88,11,13,16,26,2,23,0,36,48,0,4,36,34,31,60,6,64,8,12,8,3,112,33,67,202,0,3,23.13262603,17.65215184,18.97985966,3.247999104,0,27.36324265,25.89113526,58.50939049,136.437321,95.36276656,27.27251118,3.841774593,0,179.1484863,5.326185757,112.510757
10/13/2013,2,69,12,128,1,78,12,13,15,28,6,21,2,29,45,0,4,40,34,56,64,8,79,16,17,6,3,127,54,77,227,0,6,24.10120655,18.55367532,19.87347579,2.319159723,0,28.27724902,26.69665175,50.63623306,135.4023639,94.52289257,25.06336288,3.442020802,0,194.0589898,5.367669748,113.1307844
10/20/2013,4,69,24,127,2,81,12,15,22,24,5,27,3,25,46,1,3,40,37,35,69,5,72,7,9,9,1,124,41,66,229,0,1,24.93078981,18.66918291,20.90913814,1.563483543,0,28.82418129,26.71044221,45.14963329,135.8442218,94.71062084,25.52961936,2.682781116,0,201.725859,5.511400516,113.0180954
10/27/2013,3,66,19,115,3,86,8,11,16,28,2,28,3,31,38,0,3,52,39,50,68,9,75,7,9,7,2,115,33,60,204,0,4,25.5559288,17.99829179,22.08690751,0.9813337945,0,28.86920432,25.9319379,42.01175022,137.7640218,95.92636708,28.72481677,2.517786276,0,202.1436904,5.757431509,113.9740824
11/3/2013,3,78,21,111,1,85,13,12,17,25,5,22,0,21,39,0,3,59,49,42,58,10,79,9,6,10,1,136,33,58,185,0,4,25.97662351,16.55972548,23.39352255,0.5727104776,0,28.41412413,24.38595361,41.24461347,148.6529716,104.3700333,41.97787885,2.512104512,0,202.694032,16.34819145,113.7586571
11/10/2013,5,66,25,103,2,86,13,15,14,39,7,21,1,35,61,0,3,39,46,44,58,5,91,8,10,13,3,162,44,64,208,0,5,26.19287395,14.97205348,24.39086697,0.3376135922,0,27.76802823,22.89229602,42.00931735,156.1380452,112.3215101,51.60158868,2.531537594,0,196.4169817,28.10127822,113.1267301
11/17/2013,6,73,18,124,4,78,16,12,14,28,4,31,2,25,46,1,7,50,36,49,64,9,97,10,11,10,1,130,48,69,207,0,9,26.20468011,13.98074915,24.55094186,0.2760431382,0,27.30341557,22.4440148,43.35125545,157.94615,117.2011964,57.15668304,2.576085522,0,188.6607042,32.36016368,112.1075461
11/24/2013,2,68,21,104,1,77,10,15,15,30,0,30,3,35,33,1,4,43,33,37,46,6,65,7,7,10,0,140,36,56,209,0,7,26.01204199,14.0112501,23.84231288,0.3879991157,0.4148673805,27.05050389,23.14843488,47.1102925,154.5827842,119.9826011,58.39317914,6.303884342,0,180.0093926,32.3366206,113.4902076
12/1/2013,3,73,22,99,2,75,16,13,15,19,2,27,3,34,37,2,9,65,45,32,71,10,85,16,14,9,3,107,32,43,215,0,2,25.61506011,14.59167224,22.26555186,0.6733468607,1.026757625,27.01368938,24.96040516,53.72341774,146.0525972,120.6669006,55.31456365,14.60316432,3.369545426,170.463517,28.03390175,118.6979026
12/8/2013,2,60,23,114,3,87,10,8,10,33,7,19,1,24,43,1,5,44,47,46,65,5,88,6,14,6,0,128,39,49,216,0,3,25.11845179,15.25101623,20.11115064,1.063677105,1.710405441,27.11293467,27.32066583,61.35316877,134.717482,119.8517836,49.69206015,23.25764729,6.244141655,160.262011,21.10440751,125.7398892
12/15/2013,2,64,14,89,1,65,13,5,14,25,5,16,2,18,34,0,1,31,43,35,61,11,79,8,12,7,3,105,36,52,187,0,3,24.84822467,15.83095131,18.14136433,1.379482853,2.293007492,27.2475124,28.76171035,67.32422856,126.7750829,119.1055951,46.17338723,29.82039185,7.981627502,150.0318391,15.88406252,133.7358972
12/22/2013,3,60,9,64,0,54,10,11,10,18,4,19,1,18,23,0,1,28,30,39,56,6,51,8,8,11,0,91,30,52,161,1,6,26.16410771,16.30582147,16.47970916,1.591676699,2.746562636,27.36462336,29.0457432,71.41593013,123.2296695,118.6824702,45.51166357,33.74849825,9.405030784,140.796574,13.09549216,142.5432868
12/29/2013,1,70,16,288,10,120,8,13,5,8,0,38,2,94,40,4,7,78,66,53,36,9,90,11,26,15,0,86,100,60,149,0,0,29.12535474,16.67562671,15.12618512,1.700258642,3.071070874,27.42310709,28.17276437,74.44638004,124.0812417,118.5824091,47.70688917,35.04196648,10.5143515,131.8002767,12.98872522,152.1620582
1/5/2014,3,91,13,254,9,118,9,13,3,14,3,40,3,98,66,1,12,79,62,51,48,7,109,18,41,10,0,85,79,95,138,0,4,33.12198601,16.94036703,14.08079222,1.705228683,3.266532204,27.4229636,26.25894002,75.99410315,128.952549,118.8990377,52.47366818,33.91467108,11.30958965,121.925386,14.71214542,162.2190593
1/12/2014,1,92,15,209,3,92,15,28,5,8,4,37,6,117,65,5,11,104,46,38,42,13,91,23,32,4,1,81,70,79,131,0,2,36.5160094,17.10004245,13.34353044,1.606586822,3.332946628,27.36419289,24.44548621,77.47940206,134.1374812,120.5521381,57.00827178,32.46771546,11.79074524,114.3442769,17.27348218,169.0484444
1/19/2014,8,103,16,198,5,108,7,20,9,17,5,39,5,133,49,3,9,126,56,30,49,10,106,22,31,5,0,75,56,70,162,0,2,38.37771769,17.15465294,12.9143998,1.404333059,3.270314145,27.24679495,23.38014532,79.70842579,137.532489,124.0637693,59.71933271,31.89366399,11.95781826,110.8575565,19.58018889,170.5695177
1/26/2014,1,94,17,144,3,64,6,17,5,15,15,28,1,77,39,0,11,152,38,24,43,3,89,27,34,9,1,77,50,42,124,0,5,38.69643989,17.16149768,12.79340029,1.098467393,3.078634755,27.07076979,23.07035196,82.69042709,139.1134282,129.4399232,60.58858563,32.20620468,11.81080871,111.485892,21.62197347,166.7583974
2/2/2014,2,65,15,118,2,68,8,17,14,10,6,24,3,79,29,1,6,145,36,16,56,5,104,36,34,13,1,83,55,35,143,0,5,49.63432253,17.05359383,12.97792193,0.6908952457,2.758508947,26.8361174,23.51111034,86.41281982,138.8807066,136.6532501,59.62255742,33.39151961,11.35122238,116.7973059,23.40073459,157.6454841
2/9/2014,3,81,13,96,1,50,6,19,9,8,9,20,2,80,32,0,8,158,37,12,47,5,72,33,23,13,3,100,53,43,91,0,5,56.09893483,16.92605135,13.24057047,0.3476263237,2.362254282,27.26397579,24.26715998,89.77903394,136.8698258,143.3208969,57.38990147,34.2457247,10.71025095,124.0468434,25.08189069,145.8794156
2/16/2014,2,56,21,95,0,45,10,20,10,14,6,22,7,66,49,4,8,130,34,18,57,10,99,13,31,10,0,101,40,41,126,0,5,57.41769197,16.94753796,13.18071441,0.3611425804,1.982045745,28.24370662,24.57164316,90.85709247,133.1433348,145.2446665,54.89249199,32.6477731,10.11903268,129.1637988,26.99606328,136.1266592
2/23/2014,7,58,14,56,2,34,9,11,10,14,4,18,2,62,40,19,7,131,20,17,50,6,72,10,28,6,1,91,41,43,105,0,11,54.44523608,17.13522261,12.75757284,0.7612162018,1.627265969,27.21131588,24.34650025,89.45033651,127.7076003,141.9972181,52.23231134,28.38176022,9.60109548,132.1520623,29.23263416,128.8622217
3/2/2014,4,44,21,59,3,25,12,26,8,15,8,19,4,48,42,8,24,119,17,16,47,10,64,19,33,14,1,86,37,43,115,0,6,47.20670022,17.48809834,11.97372005,1.544443486,1.298679656,25.37082625,23.59512641,85.57154497,120.5816467,133.6153609,49.41277043,21.46991729,9.156512329,132.574441,31.70991823,124.0824977
3/9/2014,15,71,15,52,0,31,10,13,16,12,4,13,5,65,39,1,32,109,25,23,81,15,69,19,27,12,0,79,38,33,108,0,3,37.90808508,17.91843334,11.05344011,2.414276884,1.062911455,24.91390034,22.61332509,80.3441008,113.4229648,123.3061017,46.73104711,13.84914073,8.79164072,131.6506521,33.3974474,121.4733796
3/16/2014,4,41,16,54,2,23,17,12,18,18,5,17,2,47,33,2,32,105,17,16,51,9,84,17,26,7,2,78,33,48,112,0,1,30.48310472,18.27165842,10.39188491,2.84824812,1.037343099,24.66595073,21.92225353,75.72375463,109.1517825,116.7196619,44.71072014,8.931925237,8.517681518,130.2636709,32.47970543,120.4814611
3/23/2014,6,40,18,69,0,19,16,6,23,14,6,18,7,35,43,6,14,91,21,13,60,12,63,10,27,10,0,87,28,46,91,0,4,26.54230542,18.53203981,10.02927753,2.793174349,1.233923055,24.59797832,21.57496116,71.90889929,108.0653543,114.4311863,43.40508539,9.998680596,8.335774877,128.4493851,28.88063721,121.0504101
3/30/2014,3,52,15,41,1,24,19,12,12,25,7,23,3,47,52,5,9,115,15,9,53,11,85,19,28,5,1,126,33,50,119,0,13,25.12152309,18.69957747,9.965617994,2.249055569,1.652651322,24.70998311,21.57144795,68.89953479,110.1636801,116.4406749,42.81414288,11.92035277,8.245920797,126.2077946,23.0451227,123.1802265
4/6/2014,5,28,6,22,1,31,14,12,24,26,5,19,7,26,39,1,11,116,17,12,36,10,83,32,28,11,1,93,18,48,105,0,8,23.69987503,18.77427141,10.20090629,1.302819302,2.249855279,25.0019651,21.91171392,66.69757298,114.8406095,121.9586205,42.82743647,14.29682015,8.248119278,123.6327789,15.20071846,126.524071
4/13/2014,5,44,11,34,3,12,21,12,18,18,3,20,8,30,38,1,8,109,13,4,45,12,86,12,30,15,1,93,19,29,89,0,9,22.75877635,18.81450043,10.73514242,0.490921027,2.756018231,25.47392428,22.59575905,65.31481258,118.3554078,126.1127404,42.7633087,15.80704009,8.34237032,121.467048,8.571417946,128.9414951
4/20/2014,3,46,4,38,11,27,30,14,15,10,2,20,4,28,50,0,14,127,14,8,57,12,67,27,24,15,3,110,16,43,107,1,8,22.4816921,18.78246254,11.56832638,0.01780139328,3.068428643,26.12586066,23.62358336,64.75575004,119.2824986,127.0462305,42.36198313,16.1645582,8.528673922,121.0935828,6.154171991,129.616784
4/27/2014,10,63,13,34,2,20,20,14,31,17,4,14,2,36,50,1,13,108,12,8,66,5,88,24,25,9,0,94,11,47,100,0,6,23.47897007,18.66898751,12.70045818,0,3.186884325,28.02521942,24.99518684,65.0203942,117.6190758,124.7554359,41.6229484,15.42269774,8.807030085,121.5731099,8.29287404,128.5483318
5/4/2014,8,42,13,28,0,25,13,16,21,22,6,22,8,36,51,0,14,85,13,7,67,9,86,24,17,7,0,136,22,28,96,0,2,29.0199558,18.47909832,14.09098949,0.07760643367,3.117983761,37.41183129,26.68814043,66.04608232,113.5250098,119.4020079,40.58545057,12.88534278,9.168302267,122.904609,11.95601346,125.8052989
5/11/2014,3,37,10,27,1,45,15,13,21,24,4,28,4,36,33,1,13,97,6,9,56,19,66,20,22,5,0,101,19,23,107,0,1,32.94840237,18.29716542,15.05883538,0.405885869,2.972560849,41.40147365,28.32570589,66.78027636,109.6856263,113.7011845,39.90870108,10.217866,9.459025105,125.0709443,15.58029222,122.54936
5/18/2014,2,51,21,28,0,41,9,15,25,29,2,26,8,44,32,0,16,103,12,12,66,8,89,18,17,3,0,128,25,27,105,0,11,36.15504366,18.19319667,15.0388537,0.7084346405,2.842581949,43.55252808,29.5952781,66.34961449,108.3291213,109.9059818,40.13969208,8.802139443,9.551858039,128.057897,18.15751302,119.7444352
5/25/2014,2,38,16,24,3,31,5,14,18,19,0,26,2,43,45,1,12,84,14,8,66,8,65,18,15,5,0,91,27,26,86,0,0,38.620066,18.16931116,14.01393814,0.980401632,2.730830797,44.28873815,30.48739479,64.72766087,109.5229399,108.0845966,41.29498051,8.679991079,9.442946589,131.8650366,19.65715866,117.4197013
6/1/2014,2,66,19,24,1,46,8,8,15,21,3,37,9,63,29,1,14,75,16,12,87,15,98,16,17,13,0,115,47,31,129,0,2,40.34088964,18.22550889,11.98521873,1.221786844,2.637307392,43.30806145,31.00205597,61.91553383,113.2648829,108.2376199,43.37387222,9.891341238,9.132290756,136.4899377,20.59891838,115.5762578
6/8/2014,4,68,16,31,0,61,8,6,25,26,3,36,11,58,46,0,18,68,23,5,60,14,98,21,24,9,0,121,30,42,122,0,2,41.30713874,18.49527291,9.526750921,1.432590275,2.562011735,41.19100112,31.13926163,58.48133989,118.4376871,110.6653797,46.0237327,11.93120611,8.61989054,140.7720342,20.64174972,114.7725842
6/15/2014,2,59,23,26,1,34,8,12,12,24,2,30,3,51,31,0,11,67,28,18,50,12,90,15,23,17,0,114,32,29,111,0,1,41.52508677,19.03498415,8.144865218,1.612811926,2.504943826,39.46080647,30.89901178,55.94117174,122.1096366,116.1559409,48.31924351,13.36125841,7.905745941,141.5269379,20.45966782,116.4741399
6/22/2014,4,78,20,44,3,37,2,17,16,15,4,35,1,57,48,3,12,39,19,6,54,16,77,5,25,15,0,90,40,44,95,0,2,40.99473376,19.73195888,8.083648193,1.762451798,2.466103664,39.58000358,30.28130643,55.73781955,123.8056745,124.8370019,50.11046555,13.96262353,6.989856958,138.1539867,20.17936376,120.9183886
6/29/2014,7,115,18,29,6,34,12,15,15,28,6,32,2,64,58,1,21,52,19,7,61,10,110,3,26,17,0,141,35,46,121,0,1,39.71607971,20.58619711,9.343099847,1.881509889,2.44549125,39.74820338,29.28614556,55.92698573,123.5258009,136.7085628,51.39739883,13.73530148,5.872223592,130.6531806,19.80083753,128.1053302
7/6/2014,10,102,21,47,6,35,18,15,15,16,1,26,4,81,45,2,15,62,17,10,65,8,102,1,36,16,0,160,37,48,122,0,3,37.83905957,21.56596914,11.70970618,1.969986201,2.443106583,39.24515629,28.06513006,56.07073228,121.7781803,150.6934196,52.18148984,12.80265514,4.651906249,119.8297184,19.34643824,137.1477634
7/13/2014,6,105,22,31,5,36,7,28,3,8,1,23,4,83,44,0,13,63,20,11,51,3,99,6,42,12,0,155,46,32,114,0,2,36.28896654,22.47546167,13.86580906,2.027880732,2.458949664,38.70556999,27.55383397,56.35002871,121.6988477,160.1438279,52.47166543,11.92599345,3.940236055,110.6527206,19.08907109,142.5705054
7/20/2014,6,128,15,43,3,28,13,29,6,14,2,16,7,70,30,0,24,66,19,6,65,1,90,3,54,12,0,149,49,30,128,0,4,35.41842545,23.24005117,15.30925517,2.055193483,2.493020492,38.50191026,28.10880012,57.00732965,124.482931,162.5263638,52.27132751,11.48741707,3.970188411,105.6418834,19.07110847,142.2869897
7/27/2014,3,146,11,42,2,28,12,18,11,9,6,20,1,58,45,2,25,59,9,9,34,7,72,9,61,18,0,142,44,26,141,0,1,35.22813045,23.85959073,16.03905605,2.051924454,2.545319068,39.10111987,29.73073038,57.84512826,130.132783,157.8360401,51.5804828,11.47005145,4.742221929,106.3720514,19.01467979,136.2931089
8/3/2014,3,152,13,35,1,21,5,20,5,6,7,20,3,57,37,1,16,47,14,10,38,5,88,3,49,8,0,117,40,30,114,0,3,35.75937774,24.33446719,16.06421519,2.020083066,2.615845392,39.26329654,32.3806102,58.5938123,138.5505446,146.2275023,50.41432483,11.82566593,6.241438561,109.9388124,18.9205298,124.7561553
8/10/2014,4,160,12,44,2,23,13,11,7,9,2,20,2,82,37,0,16,34,8,11,41,1,82,4,51,11,0,122,36,22,126,0,0,37.45719618,24.67745998,15.68218194,2.026054616,2.704599463,40.05126175,34.76951492,59.19978466,146.5032482,132.8097735,49.27480211,12.20460798,7.975650883,114.3405215,18.81326343,113.2029652
8/17/2014,8,125,11,44,1,36,5,13,7,5,3,23,4,105,26,0,15,38,11,4,44,4,75,1,35,15,0,111,42,33,118,0,0,40.89430931,24.90397031,15.25142941,2.149843805,2.811581282,42.74588215,35.34408801,59.71033533,150.0946602,123.7400286,48.7668415,12.18549139,9.3516958,117.1651645,18.72253349,108.2942439
8/24/2014,8,136,14,33,0,31,14,13,2,4,0,13,2,59,28,1,9,44,7,8,29,3,76,1,41,11,1,91,40,35,101,0,0,46.10556557,25.01491508,14.79329927,2.396213706,2.936790848,47.42341399,34.01185057,60.00630109,149.0928187,119.3848343,48.92645719,12.04001465,10.33425942,118.2685924,18.65010535,110.4265358
8/31/2014,5,159,8,31,0,26,3,13,9,4,4,33,4,99,26,0,3,42,10,14,29,7,66,5,53,19,0,113,48,32,118,0,1,44.12531804,22.14009024,13.70804193,0.7029629718,3.828688417,42.10954605,33.76904109,68.19032927,152.3269851,116.7387669,52.00497435,15.86695257,7.511278847,113.6040069,13.98220674,112.3272709
9/7/2014,7,163,6,56,0,33,10,17,5,6,2,27,3,91,33,0,8,42,13,24,31,8,67,4,59,10,1,125,53,29,128,0,2,77.16501296,28.27417483,14.39465575,5.318896988,2.493432969,79.02089529,23.28639185,55.75482884,127.6040683,126.4889847,48.71933955,8.248410768,14.53100564,121.9435923,24.1490786,141.8424166
9/14/2014,7,163,13,83,1,49,6,21,4,3,5,40,2,69,36,0,8,44,15,17,40,7,50,6,55,22,3,104,57,38,94,0,0,70.2281718,24.65435615,13.25464318,3.870807675,3.421786032,68.85756564,23.16407879,59.90943346,129.7850422,125.2647984,51.4664922,11.88972088,10.92106247,114.2580848,18.59494223,144.4688181
9/21/2014,5,137,4,93,0,49,9,11,3,2,3,28,2,71,37,2,3,24,14,19,40,4,53,1,54,21,1,86,57,28,102,0,1,78.83551516,24.30303876,12.68700259,4.60750042,3.619906589,73.45111971,22.07283418,60.21064968,129.7083612,123.7533665,50.96337887,11.65399515,10.32970089,112.6718081,18.62369347,149.7354385
9/28/2014,6,116,6,88,0,36,8,16,5,1,3,27,6,88,44,1,7,27,22,13,41,11,57,1,52,18,0,107,69,29,118,0,0,87.3692374,23.83615581,12.09198438,5.466773876,3.836254893,75.95627429,23.00889652,60.85555936,134.6875139,118.9492651,49.46132471,14.44211058,9.344858003,111.3515161,18.6542348,149.5282101
10/5/2014,2,132,6,115,1,40,4,18,2,3,3,29,1,97,45,3,1,40,15,17,29,4,61,2,48,21,0,71,63,40,84,0,0,95.66518374,23.26766269,11.48805633,6.436078696,4.064669361,76.43136799,25.7958136,61.96323162,144.1206024,111.2843893,47.06480967,18.60438691,8.03451317,110.377834,18.69763877,144.2580978
10/12/2014,3,93,3,145,4,27,8,12,7,2,3,22,0,87,61,1,1,35,23,14,27,21,68,1,39,25,0,103,83,38,99,0,0,102.1323343,22.73465696,11.05664581,7.392130089,4.244618591,75.44951953,28.70011887,63.47517557,152.0945832,105.0016759,44.80024474,22.4515815,7.066495531,110.7703143,18.86268199,137.9624229
10/19/2014,2,122,5,138,5,28,8,11,4,5,2,37,3,52,66,0,2,25,27,20,29,21,73,3,36,10,1,102,103,40,98,0,1,105.8680343,22.31495376,10.90072908,8.264952892,4.341745592,73.33602508,30.7379148,65.3731629,155.2532743,102.5093719,43.25021013,25.09894369,6.819857944,112.9278814,19.21110496,132.9327267
10/26/2014,0,104,2,149,1,35,5,9,4,3,2,25,2,50,46,0,1,25,24,16,27,13,59,1,39,11,1,54,74,36,80,0,1,106.8619232,22.00944623,11.02148809,9.053743948,4.355656021,70.0947584,31.89790847,67.65737059,153.5581542,103.8351183,42.42139255,26.53631855,7.298951089,116.7394198,19.7436163,129.1953109
11/2/2014,0,88,6,99,0,27,2,15,4,2,2,27,4,55,35,0,5,21,27,13,25,12,68,2,37,15,1,70,37,39,81,0,0,105.1096687,21.81813438,11.41892283,9.758503257,4.28634988,65.74958228,32.18315901,70.32172695,147.0366117,108.9589697,42.3184766,26.7696561,8.497984792,122.1926361,20.45828806,126.7489064
11/9/2014,0,72,2,101,1,26,1,4,1,1,2,29,3,36,52,0,1,28,21,19,21,18,64,0,42,12,3,75,45,34,97,0,0,100.2338074,21.74101821,12.09303331,10.37923082,4.133827167,60.80626766,31.86019449,72.8372374,138.074888,116.1431586,43.34960722,26.31735505,9.912490204,128.2164525,21.18714756,125.4829333
